股票代码,公司全称,年份,行业分类代码,行业分类名称,入口依据,涉农业务名称,涉农业务营业收入,公司营业收入,涉农收入占比,是否存在分部收入重叠,严格样本结论,扩展样本结论,边界样本结论,纳入或剔除理由,当年曾ST_已核实,年末ST_已核实,当年退市整理期_已核实,年报链接,年报主营业务表PDF页序号,利润表PDF页序号,复核状态,口径提示
300138,晨光生物科技集团股份有限公司,2023,,,龙头企业身份核实候选,棉籽类初加工业务,3548421149.37,6871515007.68,0.51639575,否（同一披露维度；不符合范围的业务未计入）,否,是,否,只计棉籽类初加工业务，占51.64%；天然色素、香辛料、营养及药用类产品和其他业务未计入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-18/1219651002.PDF,29,112,已人工复核（龙头独有第四批）,严格口径占比=0.0；扩展口径占比=0.51639575；详见2023龙头企业独有候选_年报复核第四批12家_v1.csv
300189,海南神农种业科技股份有限公司,2023,5.0,农、林、牧、渔专业及辅助性活动,行业分类候选+龙头企业身份核实候选,杂交水稻、玉米、油菜及其他种子,155069173.68,166725377.15,0.93008741,否（采用分产品不重叠口径）,是,是,否,四类种子收入合计占93.01%，已达到严格样本门槛。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219833092.PDF,25,80,已人工复核（第三批）,严格口径占比=0.93008741；扩展口径占比=0.93008741；两套分子详见2023年报主营业务人工复核_第三批10家_v1.csv
300313,新疆天山畜牧生物工程股份有限公司,2023,3.0,畜牧业,行业分类候选,畜牧业,110513387.01,137499875.86,0.80373445,否（采用分行业口径）,是,是,否,畜牧业收入占80.37%，达到严格门槛；2023年曾ST，最终回归剔除。,是,是,,https://static.cninfo.com.cn/finalpage/2024-03-30/1219474293.PDF,20,80,已人工复核（第三批）,严格口径占比=0.80373445；扩展口径占比=0.80373445；两套分子详见2023年报主营业务人工复核_第三批10家_v1.csv
300498,温氏食品集团股份有限公司,2023,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,养殖行业,87844706272.81,89902322387.76,0.97711276,否（采用分行业口径）,是,是,否,养殖行业收入占营业收入97.71%，达到严格样本门槛；分母采用营业收入而非含利息收入的营业总收入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-29/1219866693.PDF,32,187,已人工复核（第三批）,严格口径占比=0.97711276；扩展口径占比=0.97711276；两套分子详见2023年报主营业务人工复核_第三批10家_v1.csv
300511,上海雪榕生物科技股份有限公司,2023,1.0,农业,行业分类候选+龙头企业身份核实候选,食用菌种植,2534307562.89,2565144194.86,0.9879786,否（采用分行业口径）,是,是,否,食用菌行业收入占98.80%，达到严格样本门槛。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219839662.PDF,24,124,已人工复核（第三批）,严格口径占比=0.9879786；扩展口径占比=0.9879786；两套分子详见2023年报主营业务人工复核_第三批10家_v1.csv
300761,江苏立华食品集团股份有限公司,2023,3.0,畜牧业,行业分类候选,鸡、猪、鹅养殖,15267697502.53,15354096858.27,0.99437288,否（采用分产品不重叠口径）,是,是,否,鸡、猪、鹅三类养殖收入合计占99.44%，达到严格样本门槛；未计无法拆分的其他收入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-22/1219693250.PDF,26,105,已人工复核（第三批）,严格口径占比=0.99437288；扩展口径占比=0.99437288；两套分子详见2023年报主营业务人工复核_第三批10家_v1.csv
300871,武汉回盛生物科技股份有限公司,2023,,,龙头企业身份核实候选,兽用原料药及制剂,942217427.49,1019758798.36,0.92396107,否（同一披露维度；不符合范围的业务未计入）,否,是,否,兽用原料药及制剂收入占92.40%，属于农业投入品，进入扩展样本。,,,,https://static.cninfo.com.cn/finalpage/2024-04-25/1219796102.PDF,22,104,已人工复核（龙头独有第四批）,严格口径占比=0.0；扩展口径占比=0.92396107；详见2023龙头企业独有候选_年报复核第四批12家_v1.csv
300967,宁夏晓鸣农牧股份有限公司,2023,3.0,畜牧业,行业分类候选+龙头企业身份核实候选,养殖行业,830359022.41,830815831.8,0.99945017,否（采用分行业口径）,是,是,否,养殖行业收入占99.95%，达到严格样本门槛。,,,,https://static.cninfo.com.cn/finalpage/2024-04-19/1219670312.PDF,30,143,已人工复核（第三批）,严格口径占比=0.99945017；扩展口径占比=0.99945017；两套分子详见2023年报主营业务人工复核_第三批10家_v1.csv
300970,江苏华绿生物科技集团股份有限公司,2023,1.0,农业,行业分类候选+龙头企业身份核实候选,食用菌种植,996221375.81,996221375.81,1.0,否（采用分行业口径）,是,是,否,食用菌收入占100%，达到严格样本门槛。,,,,https://static.cninfo.com.cn/finalpage/2024-04-23/1219744144.PDF,15,89,已人工复核（第三批）,严格口径占比=1.0；扩展口径占比=1.0；两套分子详见2023年报主营业务人工复核_第三批10家_v1.csv
301116,江苏益客食品集团股份有限公司,2023,,,龙头企业身份核实候选,屠宰、饲料和种禽,20579511091.33,21888226740.9,0.94020915,否（同一披露维度；不符合范围的业务未计入）,否,是,否,种禽收入仅占5.74%；屠宰初加工、饲料和种禽按同一分行业维度合计占94.02%，进入扩展样本。,,,,https://static.cninfo.com.cn/finalpage/2024-04-26/1219826208.PDF,29,115,已人工复核（龙头独有第四批）,严格口径占比=0.05743878；扩展口径占比=0.94020915；详见2023龙头企业独有候选_年报复核第四批12家_v1.csv
600097,上海开创国际海洋资源股份有限公司,2023,4.0,渔业,行业分类候选,海洋捕捞、食品加工,1699323763.28,2014553819.25,0.84352364,已按同一拆分维度处理；无法拆分时保持待核实,否,是,否,海洋捕捞严格口径39.36%；加入水产品初加工后扩展口径84.35%，渔货贸易未计入。,,,,https://static.cninfo.com.cn/finalpage/2024-03-29/1219441413.PDF,10,53,已人工复核（第四批）,严格口径占比=0.39357945；扩展口径占比=0.84352364；两套分子详见2023年报主营业务人工复核_第四批13家_v1.csv
600108,甘肃亚盛实业(集团)股份有限公司,2023,1.0,农业,行业分类候选+龙头企业身份核实候选,农业种植,3113117945.76,4005115417.62,0.77728545,已按同一拆分维度处理；无法拆分时保持待核实,是,是,否,农业分行业收入占77.73%，达到严格门槛。,,,,https://static.cninfo.com.cn/finalpage/2024-04-25/1219788130.PDF,10,49,已人工复核（第四批）,严格口径占比=0.77728545；扩展口径占比=0.77728545；两套分子详见2023年报主营业务人工复核_第四批13家_v1.csv
600127,金健米业股份有限公司,2023,,,龙头企业身份核实候选,粮油食品初加工,2578952432.72,4867808810.78,0.5297974,否（同一披露维度；不符合范围的业务未计入）,否,是,否,粮油食品加工业收入占52.98%；年报税务说明确认相关米、面、油子公司从事农产品初加工。贸易、乳品和休闲食品未计入。,,,,https://static.cninfo.com.cn/finalpage/2024-03-30/1219466894.PDF,18,82,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.5297974；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
600195,中牧实业股份有限公司,2023,,,龙头企业身份核实候选,兽用生物制品、化药和饲料,3298862981.04,5406312590.46,0.61018724,否（同一披露维度；不符合范围的业务未计入）,否,是,否,兽用生物制品、化药和饲料按同一产品维度合计占61.02%，进入扩展样本；贸易未计入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-10/1219551316.PDF,12,80,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.61018724；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
600251,新疆冠农股份有限公司,2023,,,龙头企业身份核实候选,番茄、糖业和饲料产品,2515417378.59,4342745318.41,0.57922286,否（同一披露维度；不符合范围的业务未计入）,否,是,否,不计棉花贸易，仅番茄、糖业和饲料产品已占57.92%，进入扩展样本。,,,,https://static.cninfo.com.cn/finalpage/2024-03-28/1219429441.PDF,14,74,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.57922286；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
600257,大湖健康产业股份有限公司,2023,4.0,渔业,行业分类候选,水产品养殖,627113773.53,1193454619.46,0.52546093,已按同一拆分维度处理；无法拆分时保持待核实,是,是,否,农业水产品收入占52.55%，达到严格门槛；白酒、药品等未计入。,,,,https://static.cninfo.com.cn/finalpage/2024-04-18/1219651824.PDF,24,91,已人工复核（第四批）,严格口径占比=0.52546093；扩展口径占比=0.52546093；两套分子详见2023年报主营业务人工复核_第四批13家_v1.csv
600354,甘肃省敦煌种业集团股份有限公司,2023,5.0,农、林、牧、渔专业及辅助性活动,行业分类候选+龙头企业身份核实候选,种子,875670812.45,1157762417.27,0.75634759,已按同一拆分维度处理；无法拆分时保持待核实,是,是,否,种子收入占75.63%，达到严格门槛；食品、贸易、棉花未用于放大严格分子。,,,,https://static.cninfo.com.cn/finalpage/2024-03-22/1219375765.PDF,11,52,已人工复核（第四批）,严格口径占比=0.75634759；扩展口径占比=0.75634759；两套分子详见2023年报主营业务人工复核_第四批13家_v1.csv
600359,新疆塔里木农业综合开发股份有限公司,2023,1.0,农业,行业分类候选,农业分行业（含棉花初加工等）,353610347.54,548470528.13,0.64472078,已按同一拆分维度处理；无法拆分时保持待核实,否,是,否,可直接识别的种苗和畜牧收入占31.35%，未达严格门槛；农业板块含初加工后占64.47%，扩展口径达标。,,,,https://static.cninfo.com.cn/finalpage/2024-03-29/1219447486.PDF,13,78,已人工复核（第四批）,严格口径占比=0.31354459；扩展口径占比=0.64472078；两套分子详见2023年报主营业务人工复核_第四批13家_v1.csv
600371,万向德农股份有限公司,2023,5.0,农、林、牧、渔专业及辅助性活动,行业分类候选,玉米杂交种,300692394.38,319298968.77,0.94172679,已按同一拆分维度处理；无法拆分时保持待核实,是,是,否,玉米杂交种收入占94.17%，达到严格门槛；加入化肥后扩展口径98.05%。,,,,https://static.cninfo.com.cn/finalpage/2024-04-16/1219617366.PDF,15,55,已人工复核（第四批）,严格口径占比=0.94172679；扩展口径占比=0.98048486；两套分子详见2023年报主营业务人工复核_第四批13家_v1.csv
600467,山东好当家海洋发展股份有限公司,2023,4.0,渔业,行业分类候选+龙头企业身份核实候选,海水养殖、海洋捕捞,862527464.45,1563804509.83,0.55155709,已按同一拆分维度处理；无法拆分时保持待核实,是,是,否,养殖与捕捞合计占55.16%，达到严格门槛；加入水产品加工后扩展口径97.68%。,,,,https://static.cninfo.com.cn/finalpage/2024-04-25/1219786818.PDF,13,64,已人工复核（第四批）,严格口径占比=0.55155709；扩展口径占比=0.97675336；两套分子详见2023年报主营业务人工复核_第四批13家_v1.csv
600540,新疆赛里木现代农业股份有限公司,2023,1.0,农业,行业分类候选,棉花及棉籽初加工,811843141.93,971635206.65,0.83554315,已按同一拆分维度处理；无法拆分时保持待核实,否,是,否,年报未单列直接种植收入，严格口径按可核实值为0；棉花、棉籽等农业初加工板块占83.55%，扩展口径达标。,,,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219915469.PDF,25,129,已人工复核（第四批）,严格口径占比=0.0；扩展口径占比=0.83554315；两套分子详见2023年报主营业务人工复核_第四批13家_v1.csv
600598,黑龙江北大荒农业股份有限公司,2023,1.0,农业,行业分类候选,农业土地承包及农产品经营,3590194105.74,5044443383.2,0.71171264,已按同一拆分维度处理；无法拆分时保持待核实,是,是,否,土地承包及农产品经营直接服务农业生产，合计占71.17%，按A05直接相关业务计入严格口径。,,,,https://static.cninfo.com.cn/finalpage/2024-03-29/1219444566.PDF,14,88,已人工复核（第四批）,严格口径占比=0.71171264；扩展口径占比=0.71171264；两套分子详见2023年报主营业务人工复核_第四批13家_v1.csv
600873,梅花生物科技集团股份有限公司,2023,,,龙头企业身份核实候选,动物营养氨基酸,14539372320.25,27760612259.07,0.52374105,否（同一披露维度；不符合范围的业务未计入）,否,是,否,动物营养氨基酸作为饲料营养投入品，占52.37%，进入扩展样本；食品调味和人用医药产品未计入。,,,,https://static.cninfo.com.cn/finalpage/2024-03-19/1219331307.PDF,20,85,已人工复核（龙头独有剩余45家）,严格口径占比=0.0；扩展口径占比=0.52374105；详见2023龙头企业独有候选_年报复核剩余45家_v1.csv
